Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Nordmazedonien;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, außer Haus;EUR (€);Statista;6,453;6,713;6,807;6,926;6,992;7,021;7,01;7,087;5,485;6,736;6,869;7,819;7,905;7,999
Nordmazedonien;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, zu Hause;EUR (€);Statista;2,839;2,928;2,933;2,963;3,03;3,047;3,135;3,212;2,981;3,333;3,316;3,656;3,656;3,659
Nordmazedonien;Röstkaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,583;99,55;99,511;99,176;99,016;98,924;98,773;98,568;98,309
Nordmazedonien;Röstkaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,417;0,45;0,489;0,824;0,984;1,076;1,227;1,432;1,691
Nordmazedonien;Röstkaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Nordmazedonien;Röstkaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Nordmazedonien;Röstkaffee;Volumen;Total;Millionen Kilogramm;Statista;0,842;0,847;0,85;0,851;0,85;0,852;0,845;0,844;0,751;0,806;0,734;0,804;0,807;0,81
Nordmazedonien;Röstkaffee;Volumen;Röstkaffee, außer Haus;Millionen Kilogramm;Statista;0,123;0,123;0,123;0,123;0,122;0,121;0,12;0,119;0,091;0,107;0,099;0,112;0,113;0,113
Nordmazedonien;Röstkaffee;Volumen;Röstkaffee, zu Hause;Millionen Kilogramm;Statista;0,719;0,724;0,727;0,728;0,728;0,731;0,725;0,725;0,66;0,7;0,634;0,692;0,695;0,697
Nordmazedonien;Röstkaffee;Volumenveränderung;Total;Prozent;Statista;;0,608;0,348;0,1;-0,084;0,212;-0,877;-0,008;-11,081;7,373;-8,987;9,602;0,385;0,293
Nordmazedonien;Röstkaffee;Volumenveränderung;Röstkaffee, außer Haus;Prozent;Statista;;0,217;-0,115;-0,423;-0,643;-0,35;-1,396;-0,461;-23,674;17,246;-6,676;12,933;0,293;0,233
Nordmazedonien;Röstkaffee;Volumenveränderung;Röstkaffee, zu Hause;Prozent;Statista;;0,675;0,427;0,189;0,011;0,307;-0,791;0,067;-9,013;6,012;-9,339;9,08;0,399;0,303
Nordmazedonien;Röstkaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;0,406;0,408;0,409;0,409;0,409;0,409;0,405;0,405;0,36;0,387;0,353;0,387;0,389;0,39
Nordmazedonien;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, außer Haus;Kilogramm;Statista;0,059;0,059;0,059;0,059;0,059;0,058;0,057;0,057;0,044;0,051;0,048;0,054;0,054;0,054
Nordmazedonien;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, zu Hause;Kilogramm;Statista;0,347;0,349;0,35;0,35;0,35;0,351;0,348;0,348;0,317;0,336;0,305;0,333;0,334;0,336
